img_path,img_gt_class_labels,img_gt_bbox_coords
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007054.jpg,[17],"[[39.0, 72.0, 240.0, 349.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002017.jpg,"[3, 3]","[[70.0, 16.0, 130.0, 458.0], [29.0, 94.0, 125.0, 384.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001605.jpg,"[3, 3, 3]","[[146.0, 59.0, 105.0, 258.0], [72.0, 16.0, 88.0, 263.0], [191.0, 16.0, 89.0, 242.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005517.jpg,"[3, 3, 3, 3]","[[181.0, 186.0, 90.0, 218.0], [140.0, 240.0, 66.0, 145.0], [48.0, 182.0, 90.0, 213.0], [124.0, 130.0, 88.0, 160.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_002378.jpg,"[3, 16, 16, 16, 16, 16]","[[184.0, 10.0, 200.0, 295.0], [1.0, 2.0, 195.0, 294.0], [242.0, 99.0, 258.0, 268.0], [305.0, 12.0, 195.0, 360.0], [360.0, 30.0, 140.0, 328.0], [117.0, 37.0, 53.0, 127.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001354.jpg,[3],"[[13.0, 95.0, 294.0, 280.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001014.jpg,[6],"[[190.0, 117.0, 251.0, 160.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000960.jpg,"[3, 3]","[[140.0, 52.0, 88.0, 123.0], [181.0, 113.0, 75.0, 111.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004313.jpg,"[3, 3]","[[32.0, 1.0, 186.0, 251.0], [207.0, 7.0, 138.0, 136.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_003101.jpg,"[19, 19, 19, 15]","[[292.0, 1.0, 208.0, 252.0], [197.0, 59.0, 66.0, 150.0], [1.0, 2.0, 210.0, 293.0], [257.0, 170.0, 32.0, 18.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001875.jpg,"[14, 3, 9]","[[197.0, 9.0, 181.0, 156.0], [1.0, 120.0, 499.0, 213.0], [396.0, 23.0, 104.0, 116.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005314.jpg,"[3, 3, 3, 3, 3, 3, 3, 3]","[[219.0, 312.0, 39.0, 63.0], [8.0, 283.0, 41.0, 92.0], [406.0, 242.0, 62.0, 86.0], [336.0, 229.0, 37.0, 80.0], [301.0, 231.0, 41.0, 86.0], [263.0, 240.0, 31.0, 74.0], [196.0, 234.0, 37.0, 82.0], [485.0, 301.0, 15.0, 58.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002581.jpg,"[3, 3]","[[1.0, 48.0, 199.0, 327.0], [346.0, 94.0, 85.0, 281.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001740.jpg,[3],"[[1.0, 1.0, 330.0, 328.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005557.jpg,[0],"[[40.0, 83.0, 412.0, 160.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002131.jpg,[1],"[[1.0, 1.0, 291.0, 331.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004782.jpg,"[3, 3, 15, 15, 15, 15, 15, 15]","[[139.0, 28.0, 299.0, 347.0], [39.0, 141.0, 210.0, 234.0], [1.0, 71.0, 49.0, 85.0], [159.0, 52.0, 33.0, 34.0], [119.0, 60.0, 28.0, 24.0], [67.0, 58.0, 40.0, 23.0], [192.0, 63.0, 17.0, 21.0], [1.0, 53.0, 20.0, 20.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000704.jpg,"[14, 14, 3, 3, 3]","[[1.0, 162.0, 59.0, 65.0], [308.0, 162.0, 50.0, 50.0], [304.0, 32.0, 129.0, 217.0], [186.0, 34.0, 147.0, 209.0], [85.0, 116.0, 82.0, 93.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006025.jpg,"[2, 2]","[[89.0, 120.0, 350.0, 317.0], [3.0, 290.0, 312.0, 210.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006686.jpg,[17],"[[20.0, 35.0, 456.0, 247.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007985.jpg,"[12, 12, 12, 12, 12, 12, 12]","[[24.0, 190.0, 137.0, 105.0], [117.0, 211.0, 70.0, 64.0], [146.0, 132.0, 130.0, 120.0], [183.0, 111.0, 117.0, 74.0], [293.0, 75.0, 93.0, 113.0], [310.0, 50.0, 121.0, 96.0], [379.0, 2.0, 80.0, 117.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002457.jpg,[19],"[[30.0, 31.0, 404.0, 274.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_003002.jpg,"[9, 9, 9, 10, 9, 9, 9]","[[255.0, 221.0, 58.0, 58.0], [74.0, 241.0, 53.0, 70.0], [1.0, 263.0, 55.0, 69.0], [1.0, 259.0, 356.0, 241.0], [1.0, 381.0, 82.0, 119.0], [207.0, 271.0, 168.0, 229.0], [10.0, 213.0, 72.0, 109.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000983.jpg,"[9, 10, 3]","[[1.0, 92.0, 188.0, 191.0], [1.0, 266.0, 499.0, 55.0], [1.0, 33.0, 499.0, 288.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006207.jpg,"[16, 7]","[[93.0, 175.0, 185.0, 260.0], [1.0, 1.0, 241.0, 348.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000054.jpg,"[11, 11]","[[284.0, 100.0, 34.0, 84.0], [112.0, 146.0, 86.0, 63.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_005133.jpg,"[15, 15]","[[445.0, 196.0, 55.0, 39.0], [390.0, 191.0, 78.0, 24.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006790.jpg,[3],"[[182.0, 96.0, 160.0, 279.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003652.jpg,"[18, 18]","[[231.0, 133.0, 228.0, 148.0], [193.0, 225.0, 39.0, 18.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001782.jpg,"[8, 8]","[[295.0, 251.0, 133.0, 95.0], [88.0, 170.0, 48.0, 28.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001518.jpg,[6],"[[246.0, 160.0, 32.0, 35.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_000836.jpg,"[3, 5]","[[69.0, 99.0, 155.0, 198.0], [93.0, 162.0, 133.0, 280.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003801.jpg,[3],"[[164.0, 144.0, 102.0, 153.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003076.jpg,"[3, 3, 1, 1, 1, 1]","[[1.0, 137.0, 152.0, 238.0], [311.0, 63.0, 170.0, 312.0], [314.0, 164.0, 36.0, 74.0], [411.0, 1.0, 24.0, 52.0], [370.0, 3.0, 19.0, 48.0], [385.0, 8.0, 28.0, 46.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008440.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 1, 1, 1, 1, 1]","[[1.0, 58.0, 36.0, 51.0], [151.0, 20.0, 85.0, 192.0], [226.0, 50.0, 91.0, 158.0], [309.0, 50.0, 78.0, 85.0], [23.0, 138.0, 97.0, 237.0], [103.0, 113.0, 83.0, 111.0], [197.0, 113.0, 86.0, 97.0], [287.0, 109.0, 118.0, 115.0], [354.0, 131.0, 141.0, 244.0], [23.0, 206.0, 424.0, 162.0], [71.0, 104.0, 7.0, 13.0], [94.0, 103.0, 9.0, 15.0], [88.0, 104.0, 8.0, 13.0], [83.0, 103.0, 6.0, 12.0], [78.0, 103.0, 5.0, 11.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000026.jpg,[11],"[[115.0, 117.0, 268.0, 245.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000323.jpg,[3],"[[59.0, 18.0, 299.0, 295.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003003.jpg,[4],"[[39.0, 116.0, 382.0, 237.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002182.jpg,"[5, 3]","[[93.0, 27.0, 372.0, 260.0], [27.0, 85.0, 111.0, 123.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004969.jpg,[18],"[[109.0, 39.0, 179.0, 447.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_009068.jpg,"[7, 9, 9, 3, 3, 16]","[[344.0, 205.0, 156.0, 170.0], [131.0, 217.0, 162.0, 120.0], [5.0, 232.0, 72.0, 67.0], [284.0, 160.0, 153.0, 175.0], [1.0, 205.0, 282.0, 139.0], [320.0, 181.0, 49.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002141.jpg,[2],"[[65.0, 1.0, 435.0, 354.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000623.jpg,[3],"[[186.0, 75.0, 178.0, 300.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008490.jpg,"[11, 11]","[[132.0, 51.0, 100.0, 76.0], [181.0, 126.0, 123.0, 86.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001627.jpg,[16],"[[1.0, 49.0, 374.0, 451.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005085.jpg,[3],"[[236.0, 29.0, 143.0, 198.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003162.jpg,"[16, 3, 3]","[[330.0, 1.0, 170.0, 339.0], [15.0, 87.0, 250.0, 286.0], [232.0, 92.0, 248.0, 281.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001779.jpg,[11],"[[37.0, 97.0, 320.0, 317.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006296.jpg,[3],"[[120.0, 18.0, 380.0, 357.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002119.jpg,[3],"[[75.0, 2.0, 127.0, 293.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005795.jpg,[3],"[[74.0, 122.0, 167.0, 204.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005372.jpg,"[9, 14]","[[66.0, 311.0, 159.0, 189.0], [157.0, 236.0, 85.0, 82.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006625.jpg,"[10, 3, 9]","[[1.0, 200.0, 435.0, 175.0], [62.0, 1.0, 436.0, 310.0], [29.0, 1.0, 97.0, 187.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008546.jpg,[0],"[[237.0, 145.0, 49.0, 28.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001633.jpg,"[19, 19]","[[20.0, 16.0, 326.0, 481.0], [304.0, 153.0, 71.0, 233.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002536.jpg,[11],"[[209.0, 144.0, 50.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001623.jpg,"[2, 2, 9, 9]","[[324.0, 122.0, 63.0, 145.0], [298.0, 138.0, 126.0, 69.0], [159.0, 1.0, 63.0, 157.0], [49.0, 1.0, 126.0, 225.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003114.jpg,[1],"[[3.0, 1.0, 173.0, 499.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004054.jpg,[3],"[[207.0, 42.0, 66.0, 207.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003166.jpg,[3],"[[1.0, 129.0, 374.0, 371.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000827.jpg,"[3, 9]","[[104.0, 126.0, 270.0, 231.0], [211.0, 143.0, 163.0, 235.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_005033.jpg,[2],"[[1.0, 16.0, 356.0, 470.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000029.jpg,[6],"[[1.0, 132.0, 374.0, 365.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005563.jpg,[3],"[[150.0, 55.0, 142.0, 387.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002325.jpg,"[3, 13]","[[155.0, 321.0, 40.0, 119.0], [1.0, 187.0, 332.0, 208.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002976.jpg,"[3, 3, 3, 3, 3, 3, 3, 3]","[[433.0, 1.0, 67.0, 250.0], [346.0, 5.0, 73.0, 149.0], [149.0, 27.0, 259.0, 302.0], [1.0, 186.0, 165.0, 189.0], [1.0, 132.0, 120.0, 167.0], [1.0, 97.0, 101.0, 94.0], [83.0, 93.0, 164.0, 135.0], [300.0, 290.0, 95.0, 85.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005548.jpg,[6],"[[12.0, 22.0, 406.0, 468.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_001825.jpg,"[2, 6]","[[1.0, 39.0, 402.0, 261.0], [1.0, 3.0, 499.0, 369.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003359.jpg,[3],"[[112.0, 97.0, 148.0, 278.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006090.jpg,[11],"[[126.0, 133.0, 274.0, 130.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003841.jpg,[2],"[[236.0, 12.0, 234.0, 288.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005646.jpg,[3],"[[54.0, 61.0, 342.0, 314.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005731.jpg,"[3, 3]","[[1.0, 1.0, 208.0, 374.0], [302.0, 66.0, 172.0, 303.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002176.jpg,[2],"[[1.0, 30.0, 322.0, 367.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004914.jpg,[13],"[[157.0, 124.0, 65.0, 83.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007348.jpg,"[17, 3, 3, 3, 3]","[[264.0, 228.0, 88.0, 69.0], [276.0, 190.0, 51.0, 73.0], [421.0, 277.0, 50.0, 98.0], [465.0, 254.0, 21.0, 67.0], [301.0, 300.0, 19.0, 20.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001016.jpg,[11],"[[180.0, 57.0, 192.0, 195.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000899.jpg,[6],"[[201.0, 13.0, 201.0, 315.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004203.jpg,"[3, 3, 3, 3, 3]","[[322.0, 267.0, 65.0, 180.0], [93.0, 104.0, 63.0, 153.0], [43.0, 90.0, 50.0, 165.0], [22.0, 62.0, 63.0, 165.0], [117.0, 86.0, 49.0, 149.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006422.jpg,[3],"[[230.0, 78.0, 76.0, 121.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_007180.jpg,[3],"[[56.0, 5.0, 402.0, 327.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_002055.jpg,"[4, 3, 3, 1, 16]","[[37.0, 120.0, 338.0, 380.0], [248.0, 262.0, 28.0, 44.0], [285.0, 206.0, 33.0, 118.0], [229.0, 265.0, 57.0, 72.0], [13.0, 241.0, 38.0, 71.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_005848.jpg,"[9, 3]","[[247.0, 238.0, 128.0, 142.0], [149.0, 132.0, 121.0, 361.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_006548.jpg,[3],"[[193.0, 19.0, 307.0, 383.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002281.jpg,[13],"[[53.0, 85.0, 447.0, 129.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001056.jpg,[0],"[[14.0, 71.0, 469.0, 149.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005468.jpg,[8],"[[154.0, 158.0, 194.0, 129.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003786.jpg,"[6, 6]","[[172.0, 161.0, 80.0, 97.0], [1.0, 145.0, 150.0, 46.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004607.jpg,"[3, 3]","[[188.0, 57.0, 61.0, 118.0], [157.0, 118.0, 33.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_003299.jpg,[2],"[[196.0, 7.0, 284.0, 354.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002531.jpg,"[9, 9, 9, 9, 10]","[[264.0, 107.0, 57.0, 153.0], [176.0, 117.0, 80.0, 173.0], [254.0, 123.0, 100.0, 173.0], [188.0, 147.0, 106.0, 185.0], [158.0, 128.0, 192.0, 192.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002724.jpg,[2],"[[2.0, 1.0, 498.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004812.jpg,"[12, 12, 12, 12]","[[230.0, 129.0, 215.0, 187.0], [117.0, 106.0, 98.0, 123.0], [149.0, 49.0, 56.0, 63.0], [94.0, 46.0, 67.0, 68.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001254.jpg,[3],"[[77.0, 18.0, 168.0, 289.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000300.jpg,"[10, 7]","[[1.0, 78.0, 499.0, 255.0], [94.0, 1.0, 406.0, 208.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004512.jpg,"[3, 3, 3]","[[77.0, 59.0, 219.0, 435.0], [108.0, 239.0, 201.0, 261.0], [180.0, 230.0, 211.0, 270.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004155.jpg,[2],"[[30.0, 35.0, 455.0, 120.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002037.jpg,"[3, 3]","[[286.0, 227.0, 95.0, 216.0], [1.0, 152.0, 79.0, 236.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_005000.jpg,[5],"[[37.0, 48.0, 238.0, 452.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004362.jpg,[11],"[[165.0, 49.0, 245.0, 211.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000907.jpg,[3],"[[74.0, 1.0, 326.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003685.jpg,[11],"[[75.0, 49.0, 221.0, 424.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_005774.jpg,"[11, 11]","[[268.0, 50.0, 70.0, 71.0], [194.0, 85.0, 66.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001184.jpg,"[5, 5, 8, 5]","[[274.0, 165.0, 113.0, 99.0], [89.0, 172.0, 99.0, 74.0], [274.0, 169.0, 24.0, 15.0], [455.0, 167.0, 12.0, 14.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003816.jpg,"[6, 6, 3]","[[294.0, 69.0, 145.0, 206.0], [113.0, 32.0, 152.0, 240.0], [1.0, 1.0, 104.0, 268.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000572.jpg,[3],"[[204.0, 229.0, 171.0, 271.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004825.jpg,[11],"[[91.0, 27.0, 397.0, 276.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_006364.jpg,"[5, 3, 3]","[[39.0, 143.0, 461.0, 201.0], [256.0, 24.0, 125.0, 320.0], [386.0, 173.0, 42.0, 41.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003594.jpg,[3],"[[1.0, 119.0, 307.0, 154.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000308.jpg,"[0, 3]","[[2.0, 60.0, 498.0, 230.0], [346.0, 201.0, 58.0, 152.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_003879.jpg,[6],"[[44.0, 15.0, 384.0, 318.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008462.jpg,[17],"[[310.0, 228.0, 103.0, 57.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003785.jpg,[3],"[[131.0, 120.0, 82.0, 129.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004125.jpg,"[9, 9, 9, 7, 10, 3, 14, 9]","[[148.0, 150.0, 39.0, 53.0], [24.0, 320.0, 145.0, 55.0], [123.0, 253.0, 108.0, 122.0], [228.0, 189.0, 253.0, 121.0], [1.0, 260.0, 112.0, 115.0], [21.0, 35.0, 126.0, 316.0], [271.0, 139.0, 53.0, 40.0], [63.0, 166.0, 94.0, 81.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003091.jpg,[11],"[[187.0, 12.0, 186.0, 317.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008218.jpg,"[17, 3, 3]","[[237.0, 121.0, 246.0, 155.0], [240.0, 75.0, 128.0, 185.0], [326.0, 18.0, 25.0, 48.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006607.jpg,[3],"[[7.0, 152.0, 80.0, 87.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_006212.jpg,[0],"[[7.0, 151.0, 468.0, 188.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003681.jpg,[3],"[[126.0, 74.0, 130.0, 391.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_006614.jpg,[3],"[[175.0, 276.0, 145.0, 224.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000379.jpg,[14],"[[232.0, 37.0, 179.0, 268.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002916.jpg,[3],"[[48.0, 36.0, 272.0, 444.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005141.jpg,"[3, 3, 3]","[[324.0, 122.0, 133.0, 253.0], [1.0, 144.0, 235.0, 231.0], [33.0, 126.0, 290.0, 249.0]]"
